user_index,pred_calorie_need,rank,food_name,food_calories
506,1899.5387131413465,1,428,838.69
506,1899.5387131413465,2,430,837.6700000000001
506,1899.5387131413465,3,365,825.35
506,1899.5387131413465,4,353,804.18
506,1899.5387131413465,5,434,797.44
507,2283.194925471144,1,428,838.69
507,2283.194925471144,2,430,837.6700000000001
507,2283.194925471144,3,365,825.35
507,2283.194925471144,4,353,804.18
507,2283.194925471144,5,434,797.44
508,2364.8363745673296,1,428,838.69
508,2364.8363745673296,2,430,837.6700000000001
508,2364.8363745673296,3,365,825.35
508,2364.8363745673296,4,353,804.18
508,2364.8363745673296,5,434,797.44
509,1678.250143180307,1,428,838.69
509,1678.250143180307,2,430,837.6700000000001
509,1678.250143180307,3,365,825.35
509,1678.250143180307,4,353,804.18
509,1678.250143180307,5,434,797.44
510,1661.2428604401339,1,428,838.69
510,1661.2428604401339,2,430,837.6700000000001
510,1661.2428604401339,3,365,825.35
510,1661.2428604401339,4,353,804.18
510,1661.2428604401339,5,434,797.44
511,1469.134904738281,1,428,838.69
511,1469.134904738281,2,430,837.6700000000001
511,1469.134904738281,3,365,825.35
511,1469.134904738281,4,353,804.18
511,1469.134904738281,5,434,797.44
512,1543.8901148886112,1,428,838.69
512,1543.8901148886112,2,430,837.6700000000001
512,1543.8901148886112,3,365,825.35
512,1543.8901148886112,4,353,804.18
512,1543.8901148886112,5,434,797.44
513,1703.3776321211108,1,428,838.69
513,1703.3776321211108,2,430,837.6700000000001
513,1703.3776321211108,3,365,825.35
513,1703.3776321211108,4,353,804.18
513,1703.3776321211108,5,434,797.44
514,1636.8701887602028,1,428,838.69
514,1636.8701887602028,2,430,837.6700000000001
514,1636.8701887602028,3,365,825.35
514,1636.8701887602028,4,353,804.18
514,1636.8701887602028,5,434,797.44
515,1882.2011558671443,1,428,838.69
515,1882.2011558671443,2,430,837.6700000000001
515,1882.2011558671443,3,365,825.35
515,1882.2011558671443,4,353,804.18
515,1882.2011558671443,5,434,797.44
516,2147.0680424995107,1,428,838.69
516,2147.0680424995107,2,430,837.6700000000001
516,2147.0680424995107,3,365,825.35
516,2147.0680424995107,4,353,804.18
516,2147.0680424995107,5,434,797.44
517,1476.9944252671482,1,428,838.69
517,1476.9944252671482,2,430,837.6700000000001
517,1476.9944252671482,3,365,825.35
517,1476.9944252671482,4,353,804.18
517,1476.9944252671482,5,434,797.44
518,1795.5833898931432,1,428,838.69
518,1795.5833898931432,2,430,837.6700000000001
518,1795.5833898931432,3,365,825.35
518,1795.5833898931432,4,353,804.18
518,1795.5833898931432,5,434,797.44
519,2101.8370589505084,1,428,838.69
519,2101.8370589505084,2,430,837.6700000000001
519,2101.8370589505084,3,365,825.35
519,2101.8370589505084,4,353,804.18
519,2101.8370589505084,5,434,797.44
520,2172.4119066128737,1,428,838.69
520,2172.4119066128737,2,430,837.6700000000001
520,2172.4119066128737,3,365,825.35
520,2172.4119066128737,4,353,804.18
520,2172.4119066128737,5,434,797.44
521,1776.5574862025696,1,428,838.69
521,1776.5574862025696,2,430,837.6700000000001
521,1776.5574862025696,3,365,825.35
521,1776.5574862025696,4,353,804.18
521,1776.5574862025696,5,434,797.44
522,2374.5021335885995,1,428,838.69
522,2374.5021335885995,2,430,837.6700000000001
522,2374.5021335885995,3,365,825.35
522,2374.5021335885995,4,353,804.18
522,2374.5021335885995,5,434,797.44
523,1590.174380898669,1,428,838.69
523,1590.174380898669,2,430,837.6700000000001
523,1590.174380898669,3,365,825.35
523,1590.174380898669,4,353,804.18
523,1590.174380898669,5,434,797.44
524,1575.875322465333,1,428,838.69
524,1575.875322465333,2,430,837.6700000000001
524,1575.875322465333,3,365,825.35
524,1575.875322465333,4,353,804.18
524,1575.875322465333,5,434,797.44
525,1633.1379961289645,1,428,838.69
525,1633.1379961289645,2,430,837.6700000000001
525,1633.1379961289645,3,365,825.35
525,1633.1379961289645,4,353,804.18
525,1633.1379961289645,5,434,797.44
526,1989.6988104337613,1,428,838.69
526,1989.6988104337613,2,430,837.6700000000001
526,1989.6988104337613,3,365,825.35
526,1989.6988104337613,4,353,804.18
526,1989.6988104337613,5,434,797.44
527,1459.8436693545457,1,428,838.69
527,1459.8436693545457,2,430,837.6700000000001
527,1459.8436693545457,3,365,825.35
527,1459.8436693545457,4,353,804.18
527,1459.8436693545457,5,434,797.44
528,2054.200834759119,1,428,838.69
528,2054.200834759119,2,430,837.6700000000001
528,2054.200834759119,3,365,825.35
528,2054.200834759119,4,353,804.18
528,2054.200834759119,5,434,797.44
529,1870.0240000852084,1,428,838.69
529,1870.0240000852084,2,430,837.6700000000001
529,1870.0240000852084,3,365,825.35
529,1870.0240000852084,4,353,804.18
529,1870.0240000852084,5,434,797.44
530,1408.0541356648523,1,428,838.69
530,1408.0541356648523,2,430,837.6700000000001
530,1408.0541356648523,3,365,825.35
530,1408.0541356648523,4,353,804.18
530,1408.0541356648523,5,434,797.44
531,2236.4379724677615,1,428,838.69
531,2236.4379724677615,2,430,837.6700000000001
531,2236.4379724677615,3,365,825.35
531,2236.4379724677615,4,353,804.18
531,2236.4379724677615,5,434,797.44
532,1954.5240357484736,1,428,838.69
532,1954.5240357484736,2,430,837.6700000000001
532,1954.5240357484736,3,365,825.35
532,1954.5240357484736,4,353,804.18
532,1954.5240357484736,5,434,797.44
533,1640.8875030168263,1,428,838.69
533,1640.8875030168263,2,430,837.6700000000001
533,1640.8875030168263,3,365,825.35
533,1640.8875030168263,4,353,804.18
533,1640.8875030168263,5,434,797.44
534,1746.5222270192064,1,428,838.69
534,1746.5222270192064,2,430,837.6700000000001
534,1746.5222270192064,3,365,825.35
534,1746.5222270192064,4,353,804.18
534,1746.5222270192064,5,434,797.44
535,1902.5642407529506,1,428,838.69
535,1902.5642407529506,2,430,837.6700000000001
535,1902.5642407529506,3,365,825.35
535,1902.5642407529506,4,353,804.18
535,1902.5642407529506,5,434,797.44
536,1698.3238591862869,1,428,838.69
536,1698.3238591862869,2,430,837.6700000000001
536,1698.3238591862869,3,365,825.35
536,1698.3238591862869,4,353,804.18
536,1698.3238591862869,5,434,797.44
537,1882.4203255182301,1,428,838.69
537,1882.4203255182301,2,430,837.6700000000001
537,1882.4203255182301,3,365,825.35
537,1882.4203255182301,4,353,804.18
537,1882.4203255182301,5,434,797.44
538,2263.7893366610815,1,428,838.69
538,2263.7893366610815,2,430,837.6700000000001
538,2263.7893366610815,3,365,825.35
538,2263.7893366610815,4,353,804.18
538,2263.7893366610815,5,434,797.44
539,1825.09427634505,1,428,838.69
539,1825.09427634505,2,430,837.6700000000001
539,1825.09427634505,3,365,825.35
539,1825.09427634505,4,353,804.18
539,1825.09427634505,5,434,797.44
540,2339.821178022881,1,428,838.69
540,2339.821178022881,2,430,837.6700000000001
540,2339.821178022881,3,365,825.35
540,2339.821178022881,4,353,804.18
540,2339.821178022881,5,434,797.44
541,1766.2571004775039,1,428,838.69
541,1766.2571004775039,2,430,837.6700000000001
541,1766.2571004775039,3,365,825.35
541,1766.2571004775039,4,353,804.18
541,1766.2571004775039,5,434,797.44
542,1801.4996274109985,1,428,838.69
542,1801.4996274109985,2,430,837.6700000000001
542,1801.4996274109985,3,365,825.35
542,1801.4996274109985,4,353,804.18
542,1801.4996274109985,5,434,797.44
543,2431.53132798581,1,428,838.69
543,2431.53132798581,2,430,837.6700000000001
543,2431.53132798581,3,365,825.35
543,2431.53132798581,4,353,804.18
543,2431.53132798581,5,434,797.44
544,1733.2395425683872,1,428,838.69
544,1733.2395425683872,2,430,837.6700000000001
544,1733.2395425683872,3,365,825.35
544,1733.2395425683872,4,353,804.18
544,1733.2395425683872,5,434,797.44
545,1837.042942176265,1,428,838.69
545,1837.042942176265,2,430,837.6700000000001
545,1837.042942176265,3,365,825.35
545,1837.042942176265,4,353,804.18
545,1837.042942176265,5,434,797.44
546,1836.7197555154912,1,428,838.69
546,1836.7197555154912,2,430,837.6700000000001
546,1836.7197555154912,3,365,825.35
546,1836.7197555154912,4,353,804.18
546,1836.7197555154912,5,434,797.44
547,1858.8540101963051,1,428,838.69
547,1858.8540101963051,2,430,837.6700000000001
547,1858.8540101963051,3,365,825.35
547,1858.8540101963051,4,353,804.18
547,1858.8540101963051,5,434,797.44
548,1440.476397152607,1,428,838.69
548,1440.476397152607,2,430,837.6700000000001
548,1440.476397152607,3,365,825.35
548,1440.476397152607,4,353,804.18
548,1440.476397152607,5,434,797.44
549,2028.709653815172,1,428,838.69
549,2028.709653815172,2,430,837.6700000000001
549,2028.709653815172,3,365,825.35
549,2028.709653815172,4,353,804.18
549,2028.709653815172,5,434,797.44
550,1416.9112921437604,1,428,838.69
550,1416.9112921437604,2,430,837.6700000000001
550,1416.9112921437604,3,365,825.35
550,1416.9112921437604,4,353,804.18
550,1416.9112921437604,5,434,797.44
551,1929.0652936013737,1,428,838.69
551,1929.0652936013737,2,430,837.6700000000001
551,1929.0652936013737,3,365,825.35
551,1929.0652936013737,4,353,804.18
551,1929.0652936013737,5,434,797.44
552,1630.7128965056813,1,428,838.69
552,1630.7128965056813,2,430,837.6700000000001
552,1630.7128965056813,3,365,825.35
552,1630.7128965056813,4,353,804.18
552,1630.7128965056813,5,434,797.44
553,2141.9886544004403,1,428,838.69
553,2141.9886544004403,2,430,837.6700000000001
553,2141.9886544004403,3,365,825.35
553,2141.9886544004403,4,353,804.18
553,2141.9886544004403,5,434,797.44
554,2136.101982072118,1,428,838.69
554,2136.101982072118,2,430,837.6700000000001
554,2136.101982072118,3,365,825.35
554,2136.101982072118,4,353,804.18
554,2136.101982072118,5,434,797.44
555,1571.7716935137632,1,428,838.69
555,1571.7716935137632,2,430,837.6700000000001
555,1571.7716935137632,3,365,825.35
555,1571.7716935137632,4,353,804.18
555,1571.7716935137632,5,434,797.44
556,1978.2284499706936,1,428,838.69
556,1978.2284499706936,2,430,837.6700000000001
556,1978.2284499706936,3,365,825.35
556,1978.2284499706936,4,353,804.18
556,1978.2284499706936,5,434,797.44
557,2025.0375340325825,1,428,838.69
557,2025.0375340325825,2,430,837.6700000000001
557,2025.0375340325825,3,365,825.35
557,2025.0375340325825,4,353,804.18
557,2025.0375340325825,5,434,797.44
558,1821.439446949791,1,428,838.69
558,1821.439446949791,2,430,837.6700000000001
558,1821.439446949791,3,365,825.35
558,1821.439446949791,4,353,804.18
558,1821.439446949791,5,434,797.44
559,1849.4903915292546,1,428,838.69
559,1849.4903915292546,2,430,837.6700000000001
559,1849.4903915292546,3,365,825.35
559,1849.4903915292546,4,353,804.18
559,1849.4903915292546,5,434,797.44
560,1559.9118000827461,1,428,838.69
560,1559.9118000827461,2,430,837.6700000000001
560,1559.9118000827461,3,365,825.35
560,1559.9118000827461,4,353,804.18
560,1559.9118000827461,5,434,797.44
561,1758.50754757893,1,428,838.69
561,1758.50754757893,2,430,837.6700000000001
561,1758.50754757893,3,365,825.35
561,1758.50754757893,4,353,804.18
561,1758.50754757893,5,434,797.44
562,2072.63135535588,1,428,838.69
562,2072.63135535588,2,430,837.6700000000001
562,2072.63135535588,3,365,825.35
562,2072.63135535588,4,353,804.18
562,2072.63135535588,5,434,797.44
563,1722.8775781133068,1,428,838.69
563,1722.8775781133068,2,430,837.6700000000001
563,1722.8775781133068,3,365,825.35
563,1722.8775781133068,4,353,804.18
563,1722.8775781133068,5,434,797.44
564,2018.3908667841752,1,428,838.69
564,2018.3908667841752,2,430,837.6700000000001
564,2018.3908667841752,3,365,825.35
564,2018.3908667841752,4,353,804.18
564,2018.3908667841752,5,434,797.44
565,2199.0735285025075,1,428,838.69
565,2199.0735285025075,2,430,837.6700000000001
565,2199.0735285025075,3,365,825.35
565,2199.0735285025075,4,353,804.18
565,2199.0735285025075,5,434,797.44
566,1711.038938645093,1,428,838.69
566,1711.038938645093,2,430,837.6700000000001
566,1711.038938645093,3,365,825.35
566,1711.038938645093,4,353,804.18
566,1711.038938645093,5,434,797.44
567,1807.9826365673605,1,428,838.69
567,1807.9826365673605,2,430,837.6700000000001
567,1807.9826365673605,3,365,825.35
567,1807.9826365673605,4,353,804.18
567,1807.9826365673605,5,434,797.44
568,2241.0233678937457,1,428,838.69
568,2241.0233678937457,2,430,837.6700000000001
568,2241.0233678937457,3,365,825.35
568,2241.0233678937457,4,353,804.18
568,2241.0233678937457,5,434,797.44
569,1754.589285840133,1,428,838.69
569,1754.589285840133,2,430,837.6700000000001
569,1754.589285840133,3,365,825.35
569,1754.589285840133,4,353,804.18
569,1754.589285840133,5,434,797.44
570,2339.498515350556,1,428,838.69
570,2339.498515350556,2,430,837.6700000000001
570,2339.498515350556,3,365,825.35
570,2339.498515350556,4,353,804.18
570,2339.498515350556,5,434,797.44
571,2382.739277956238,1,428,838.69
571,2382.739277956238,2,430,837.6700000000001
571,2382.739277956238,3,365,825.35
571,2382.739277956238,4,353,804.18
571,2382.739277956238,5,434,797.44
572,1750.0835764071496,1,428,838.69
572,1750.0835764071496,2,430,837.6700000000001
572,1750.0835764071496,3,365,825.35
572,1750.0835764071496,4,353,804.18
572,1750.0835764071496,5,434,797.44
573,2234.6998588936576,1,428,838.69
573,2234.6998588936576,2,430,837.6700000000001
573,2234.6998588936576,3,365,825.35
573,2234.6998588936576,4,353,804.18
573,2234.6998588936576,5,434,797.44
574,1946.8066517274435,1,428,838.69
574,1946.8066517274435,2,430,837.6700000000001
574,1946.8066517274435,3,365,825.35
574,1946.8066517274435,4,353,804.18
574,1946.8066517274435,5,434,797.44
575,1594.9246331037675,1,428,838.69
575,1594.9246331037675,2,430,837.6700000000001
575,1594.9246331037675,3,365,825.35
575,1594.9246331037675,4,353,804.18
575,1594.9246331037675,5,434,797.44
576,2490.9742926745016,1,428,838.69
576,2490.9742926745016,2,430,837.6700000000001
576,2490.9742926745016,3,365,825.35
576,2490.9742926745016,4,353,804.18
576,2490.9742926745016,5,434,797.44
577,1767.803435098298,1,428,838.69
577,1767.803435098298,2,430,837.6700000000001
577,1767.803435098298,3,365,825.35
577,1767.803435098298,4,353,804.18
577,1767.803435098298,5,434,797.44
578,1572.0692766843958,1,428,838.69
578,1572.0692766843958,2,430,837.6700000000001
578,1572.0692766843958,3,365,825.35
578,1572.0692766843958,4,353,804.18
578,1572.0692766843958,5,434,797.44
579,1705.3843448337893,1,428,838.69
579,1705.3843448337893,2,430,837.6700000000001
579,1705.3843448337893,3,365,825.35
579,1705.3843448337893,4,353,804.18
579,1705.3843448337893,5,434,797.44
580,1701.004274969588,1,428,838.69
580,1701.004274969588,2,430,837.6700000000001
580,1701.004274969588,3,365,825.35
580,1701.004274969588,4,353,804.18
580,1701.004274969588,5,434,797.44
581,1682.6840429368585,1,428,838.69
581,1682.6840429368585,2,430,837.6700000000001
581,1682.6840429368585,3,365,825.35
581,1682.6840429368585,4,353,804.18
581,1682.6840429368585,5,434,797.44
582,1628.1110320311864,1,428,838.69
582,1628.1110320311864,2,430,837.6700000000001
582,1628.1110320311864,3,365,825.35
582,1628.1110320311864,4,353,804.18
582,1628.1110320311864,5,434,797.44
583,2205.3196320095735,1,428,838.69
583,2205.3196320095735,2,430,837.6700000000001
583,2205.3196320095735,3,365,825.35
583,2205.3196320095735,4,353,804.18
583,2205.3196320095735,5,434,797.44
584,2018.7959733412315,1,428,838.69
584,2018.7959733412315,2,430,837.6700000000001
584,2018.7959733412315,3,365,825.35
584,2018.7959733412315,4,353,804.18
584,2018.7959733412315,5,434,797.44
585,1503.3147636581525,1,428,838.69
585,1503.3147636581525,2,430,837.6700000000001
585,1503.3147636581525,3,365,825.35
585,1503.3147636581525,4,353,804.18
585,1503.3147636581525,5,434,797.44
586,1919.3568656066263,1,428,838.69
586,1919.3568656066263,2,430,837.6700000000001
586,1919.3568656066263,3,365,825.35
586,1919.3568656066263,4,353,804.18
586,1919.3568656066263,5,434,797.44
587,2038.6492115463861,1,428,838.69
587,2038.6492115463861,2,430,837.6700000000001
587,2038.6492115463861,3,365,825.35
587,2038.6492115463861,4,353,804.18
587,2038.6492115463861,5,434,797.44
588,2569.364822110424,1,428,838.69
588,2569.364822110424,2,430,837.6700000000001
588,2569.364822110424,3,365,825.35
588,2569.364822110424,4,353,804.18
588,2569.364822110424,5,434,797.44
589,1724.9116225242185,1,428,838.69
589,1724.9116225242185,2,430,837.6700000000001
589,1724.9116225242185,3,365,825.35
589,1724.9116225242185,4,353,804.18
589,1724.9116225242185,5,434,797.44
590,1378.522135198631,1,428,838.69
590,1378.522135198631,2,430,837.6700000000001
590,1378.522135198631,3,365,825.35
590,1378.522135198631,4,353,804.18
590,1378.522135198631,5,434,797.44
591,2185.170223161689,1,428,838.69
591,2185.170223161689,2,430,837.6700000000001
591,2185.170223161689,3,365,825.35
591,2185.170223161689,4,353,804.18
591,2185.170223161689,5,434,797.44
592,2371.210879847784,1,428,838.69
592,2371.210879847784,2,430,837.6700000000001
592,2371.210879847784,3,365,825.35
592,2371.210879847784,4,353,804.18
592,2371.210879847784,5,434,797.44
593,1609.8809393444312,1,428,838.69
593,1609.8809393444312,2,430,837.6700000000001
593,1609.8809393444312,3,365,825.35
593,1609.8809393444312,4,353,804.18
593,1609.8809393444312,5,434,797.44
594,2071.0566765352974,1,428,838.69
594,2071.0566765352974,2,430,837.6700000000001
594,2071.0566765352974,3,365,825.35
594,2071.0566765352974,4,353,804.18
594,2071.0566765352974,5,434,797.44
595,1596.0282388374444,1,428,838.69
595,1596.0282388374444,2,430,837.6700000000001
595,1596.0282388374444,3,365,825.35
595,1596.0282388374444,4,353,804.18
595,1596.0282388374444,5,434,797.44
596,2161.0871564573063,1,428,838.69
596,2161.0871564573063,2,430,837.6700000000001
596,2161.0871564573063,3,365,825.35
596,2161.0871564573063,4,353,804.18
596,2161.0871564573063,5,434,797.44
597,2041.3798583120056,1,428,838.69
597,2041.3798583120056,2,430,837.6700000000001
597,2041.3798583120056,3,365,825.35
597,2041.3798583120056,4,353,804.18
597,2041.3798583120056,5,434,797.44
598,1951.7332983281956,1,428,838.69
598,1951.7332983281956,2,430,837.6700000000001
598,1951.7332983281956,3,365,825.35
598,1951.7332983281956,4,353,804.18
598,1951.7332983281956,5,434,797.44
599,2341.624567663578,1,428,838.69
599,2341.624567663578,2,430,837.6700000000001
599,2341.624567663578,3,365,825.35
599,2341.624567663578,4,353,804.18
599,2341.624567663578,5,434,797.44
600,1634.8457623065665,1,428,838.69
600,1634.8457623065665,2,430,837.6700000000001
600,1634.8457623065665,3,365,825.35
600,1634.8457623065665,4,353,804.18
600,1634.8457623065665,5,434,797.44
601,2260.514958797554,1,428,838.69
601,2260.514958797554,2,430,837.6700000000001
601,2260.514958797554,3,365,825.35
601,2260.514958797554,4,353,804.18
601,2260.514958797554,5,434,797.44
602,2268.3362025750043,1,428,838.69
602,2268.3362025750043,2,430,837.6700000000001
602,2268.3362025750043,3,365,825.35
602,2268.3362025750043,4,353,804.18
602,2268.3362025750043,5,434,797.44
603,2392.1410303677753,1,428,838.69
603,2392.1410303677753,2,430,837.6700000000001
603,2392.1410303677753,3,365,825.35
603,2392.1410303677753,4,353,804.18
603,2392.1410303677753,5,434,797.44
604,1588.3008202334177,1,428,838.69
604,1588.3008202334177,2,430,837.6700000000001
604,1588.3008202334177,3,365,825.35
604,1588.3008202334177,4,353,804.18
604,1588.3008202334177,5,434,797.44
605,2239.2111945032684,1,428,838.69
605,2239.2111945032684,2,430,837.6700000000001
605,2239.2111945032684,3,365,825.35
605,2239.2111945032684,4,353,804.18
605,2239.2111945032684,5,434,797.44
606,2080.8150685414985,1,428,838.69
606,2080.8150685414985,2,430,837.6700000000001
606,2080.8150685414985,3,365,825.35
606,2080.8150685414985,4,353,804.18
606,2080.8150685414985,5,434,797.44
607,1579.58322258633,1,428,838.69
607,1579.58322258633,2,430,837.6700000000001
607,1579.58322258633,3,365,825.35
607,1579.58322258633,4,353,804.18
607,1579.58322258633,5,434,797.44
608,1823.6981992129204,1,428,838.69
608,1823.6981992129204,2,430,837.6700000000001
608,1823.6981992129204,3,365,825.35
608,1823.6981992129204,4,353,804.18
608,1823.6981992129204,5,434,797.44
609,1707.5425316671874,1,428,838.69
609,1707.5425316671874,2,430,837.6700000000001
609,1707.5425316671874,3,365,825.35
609,1707.5425316671874,4,353,804.18
609,1707.5425316671874,5,434,797.44
610,1983.1151412398458,1,428,838.69
610,1983.1151412398458,2,430,837.6700000000001
610,1983.1151412398458,3,365,825.35
610,1983.1151412398458,4,353,804.18
610,1983.1151412398458,5,434,797.44
611,2319.510493438163,1,428,838.69
611,2319.510493438163,2,430,837.6700000000001
611,2319.510493438163,3,365,825.35
611,2319.510493438163,4,353,804.18
611,2319.510493438163,5,434,797.44
612,1660.7692061046964,1,428,838.69
612,1660.7692061046964,2,430,837.6700000000001
612,1660.7692061046964,3,365,825.35
612,1660.7692061046964,4,353,804.18
612,1660.7692061046964,5,434,797.44
613,1610.795136004585,1,428,838.69
613,1610.795136004585,2,430,837.6700000000001
613,1610.795136004585,3,365,825.35
613,1610.795136004585,4,353,804.18
613,1610.795136004585,5,434,797.44
614,2173.1246036121156,1,428,838.69
614,2173.1246036121156,2,430,837.6700000000001
614,2173.1246036121156,3,365,825.35
614,2173.1246036121156,4,353,804.18
614,2173.1246036121156,5,434,797.44
615,1701.2602534977148,1,428,838.69
615,1701.2602534977148,2,430,837.6700000000001
615,1701.2602534977148,3,365,825.35
615,1701.2602534977148,4,353,804.18
615,1701.2602534977148,5,434,797.44
616,1658.677256771569,1,428,838.69
616,1658.677256771569,2,430,837.6700000000001
616,1658.677256771569,3,365,825.35
616,1658.677256771569,4,353,804.18
616,1658.677256771569,5,434,797.44
617,1783.8602701241425,1,428,838.69
617,1783.8602701241425,2,430,837.6700000000001
617,1783.8602701241425,3,365,825.35
617,1783.8602701241425,4,353,804.18
617,1783.8602701241425,5,434,797.44
618,1728.7534947062209,1,428,838.69
618,1728.7534947062209,2,430,837.6700000000001
618,1728.7534947062209,3,365,825.35
618,1728.7534947062209,4,353,804.18
618,1728.7534947062209,5,434,797.44
619,2289.5015850413024,1,428,838.69
619,2289.5015850413024,2,430,837.6700000000001
619,2289.5015850413024,3,365,825.35
619,2289.5015850413024,4,353,804.18
619,2289.5015850413024,5,434,797.44
620,1675.5166280399624,1,428,838.69
620,1675.5166280399624,2,430,837.6700000000001
620,1675.5166280399624,3,365,825.35
620,1675.5166280399624,4,353,804.18
620,1675.5166280399624,5,434,797.44
621,1583.5313244653746,1,428,838.69
621,1583.5313244653746,2,430,837.6700000000001
621,1583.5313244653746,3,365,825.35
621,1583.5313244653746,4,353,804.18
621,1583.5313244653746,5,434,797.44
622,1899.3255174443661,1,428,838.69
622,1899.3255174443661,2,430,837.6700000000001
622,1899.3255174443661,3,365,825.35
622,1899.3255174443661,4,353,804.18
622,1899.3255174443661,5,434,797.44
623,2024.5645456201976,1,428,838.69
623,2024.5645456201976,2,430,837.6700000000001
623,2024.5645456201976,3,365,825.35
623,2024.5645456201976,4,353,804.18
623,2024.5645456201976,5,434,797.44
624,2371.170898689724,1,428,838.69
624,2371.170898689724,2,430,837.6700000000001
624,2371.170898689724,3,365,825.35
624,2371.170898689724,4,353,804.18
624,2371.170898689724,5,434,797.44
625,1510.638700541191,1,428,838.69
625,1510.638700541191,2,430,837.6700000000001
625,1510.638700541191,3,365,825.35
625,1510.638700541191,4,353,804.18
625,1510.638700541191,5,434,797.44
626,1828.7297454817365,1,428,838.69
626,1828.7297454817365,2,430,837.6700000000001
626,1828.7297454817365,3,365,825.35
626,1828.7297454817365,4,353,804.18
626,1828.7297454817365,5,434,797.44
627,1991.0145433895275,1,428,838.69
627,1991.0145433895275,2,430,837.6700000000001
627,1991.0145433895275,3,365,825.35
627,1991.0145433895275,4,353,804.18
627,1991.0145433895275,5,434,797.44
628,1964.7346124441399,1,428,838.69
628,1964.7346124441399,2,430,837.6700000000001
628,1964.7346124441399,3,365,825.35
628,1964.7346124441399,4,353,804.18
628,1964.7346124441399,5,434,797.44
629,2067.571183646982,1,428,838.69
629,2067.571183646982,2,430,837.6700000000001
629,2067.571183646982,3,365,825.35
629,2067.571183646982,4,353,804.18
629,2067.571183646982,5,434,797.44
630,2403.2063230851595,1,428,838.69
630,2403.2063230851595,2,430,837.6700000000001
630,2403.2063230851595,3,365,825.35
630,2403.2063230851595,4,353,804.18
630,2403.2063230851595,5,434,797.44
631,1476.1240684216855,1,428,838.69
631,1476.1240684216855,2,430,837.6700000000001
631,1476.1240684216855,3,365,825.35
631,1476.1240684216855,4,353,804.18
631,1476.1240684216855,5,434,797.44
632,2350.3953042747257,1,428,838.69
632,2350.3953042747257,2,430,837.6700000000001
632,2350.3953042747257,3,365,825.35
632,2350.3953042747257,4,353,804.18
632,2350.3953042747257,5,434,797.44
633,1601.1308492864641,1,428,838.69
633,1601.1308492864641,2,430,837.6700000000001
633,1601.1308492864641,3,365,825.35
633,1601.1308492864641,4,353,804.18
633,1601.1308492864641,5,434,797.44
634,2066.853901581522,1,428,838.69
634,2066.853901581522,2,430,837.6700000000001
634,2066.853901581522,3,365,825.35
634,2066.853901581522,4,353,804.18
634,2066.853901581522,5,434,797.44
635,2311.3315335823745,1,428,838.69
635,2311.3315335823745,2,430,837.6700000000001
635,2311.3315335823745,3,365,825.35
635,2311.3315335823745,4,353,804.18
635,2311.3315335823745,5,434,797.44
636,2423.278830099279,1,428,838.69
636,2423.278830099279,2,430,837.6700000000001
636,2423.278830099279,3,365,825.35
636,2423.278830099279,4,353,804.18
636,2423.278830099279,5,434,797.44
637,2265.851941996013,1,428,838.69
637,2265.851941996013,2,430,837.6700000000001
637,2265.851941996013,3,365,825.35
637,2265.851941996013,4,353,804.18
637,2265.851941996013,5,434,797.44
638,2269.226713677725,1,428,838.69
638,2269.226713677725,2,430,837.6700000000001
638,2269.226713677725,3,365,825.35
638,2269.226713677725,4,353,804.18
638,2269.226713677725,5,434,797.44
639,1787.0924087736007,1,428,838.69
639,1787.0924087736007,2,430,837.6700000000001
639,1787.0924087736007,3,365,825.35
639,1787.0924087736007,4,353,804.18
639,1787.0924087736007,5,434,797.44
640,1428.2001224947758,1,428,838.69
640,1428.2001224947758,2,430,837.6700000000001
640,1428.2001224947758,3,365,825.35
640,1428.2001224947758,4,353,804.18
640,1428.2001224947758,5,434,797.44
641,2361.6042814730167,1,428,838.69
641,2361.6042814730167,2,430,837.6700000000001
641,2361.6042814730167,3,365,825.35
641,2361.6042814730167,4,353,804.18
641,2361.6042814730167,5,434,797.44
642,1851.5318805823872,1,428,838.69
642,1851.5318805823872,2,430,837.6700000000001
642,1851.5318805823872,3,365,825.35
642,1851.5318805823872,4,353,804.18
642,1851.5318805823872,5,434,797.44
643,2274.432175813595,1,428,838.69
643,2274.432175813595,2,430,837.6700000000001
643,2274.432175813595,3,365,825.35
643,2274.432175813595,4,353,804.18
643,2274.432175813595,5,434,797.44
644,1622.3117879586873,1,428,838.69
644,1622.3117879586873,2,430,837.6700000000001
644,1622.3117879586873,3,365,825.35
644,1622.3117879586873,4,353,804.18
644,1622.3117879586873,5,434,797.44
645,2561.4139966462735,1,428,838.69
645,2561.4139966462735,2,430,837.6700000000001
645,2561.4139966462735,3,365,825.35
645,2561.4139966462735,4,353,804.18
645,2561.4139966462735,5,434,797.44
646,2548.590700467649,1,428,838.69
646,2548.590700467649,2,430,837.6700000000001
646,2548.590700467649,3,365,825.35
646,2548.590700467649,4,353,804.18
646,2548.590700467649,5,434,797.44
647,1946.201646516184,1,428,838.69
647,1946.201646516184,2,430,837.6700000000001
647,1946.201646516184,3,365,825.35
647,1946.201646516184,4,353,804.18
647,1946.201646516184,5,434,797.44
648,2422.132801372251,1,428,838.69
648,2422.132801372251,2,430,837.6700000000001
648,2422.132801372251,3,365,825.35
648,2422.132801372251,4,353,804.18
648,2422.132801372251,5,434,797.44
649,2604.450974790414,1,428,838.69
